artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language
Jubin Nautiyal,spotify:track:2ufLEVbzvEcJ3subW8jBUp,https://open.spotify.com/track/2ufLEVbzvEcJ3subW8jBUp,spotify:artist:1tqysapcCh1lWEAc9dIFpa,https://open.spotify.com/artist/1tqysapcCh1lWEAc9dIFpa,Lut Gaye,spotify:album:2IgqTqUjGQsmahYITOCdBX,228031.0,Lut Gaye,Lut Gaye,0.638,0.785,10.0,-2.612,1.0,0.044,0.185,0.0,0.245,0.515,91.101,audio_features,2ufLEVbzvEcJ3subW8jBUp,spotify:track:2ufLEVbzvEcJ3subW8jBUp,https://api.spotify.com/v1/tracks/2ufLEVbzvEcJ3subW8jBUp,https://api.spotify.com/v1/audio-analysis/2ufLEVbzvEcJ3subW8jBUp,228031.0,4.0,78.0,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",656864,hindi
Dua Lipa,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,Break My Heart,spotify:album:7fJJK56U9fHixgO0HQkhtI,221820.0,Future Nostalgia,Break My Heart,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820.0,4.0,88.0,"['dance pop', 'pop', 'uk pop']",548854,engliah
Maroon 5,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,spotify:artist:04gDigrS5kc9YWfZHwBETP,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,Memories,spotify:album:3nR9B40hYLKLcR0Eph3Goc,189486.0,Memories,Memories,0.764,0.32,11.0,-7.209,1.0,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486.0,4.0,86.0,['pop'],967563,engliah
Ed Sheeran,spotify:track:1m84zLz4WizjR4mCDoXReg,https://open.spotify.com/track/1m84zLz4WizjR4mCDoXReg,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,I Don't Care - Acoustic,spotify:album:34hxmcDX91rZtwckrSlq1X,238220.0,I Don't Care (Acoustic),I Don't Care - Acoustic,0.706,0.349,6.0,-8.125,1.0,0.0302,0.791,0.0,0.108,0.624,94.058,audio_features,1m84zLz4WizjR4mCDoXReg,spotify:track:1m84zLz4WizjR4mCDoXReg,https://api.spotify.com/v1/tracks/1m84zLz4WizjR4mCDoXReg,https://api.spotify.com/v1/audio-analysis/1m84zLz4WizjR4mCDoXReg,238220.0,4.0,92.0,"['pop', 'uk pop']",4575669,engliah
The Chainsmokers,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,spotify:artist:69GGBxA162lTqCwzJG5jLp,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,Closer,spotify:album:0rSLgV8p5FzfnqlEk4GzxE,244960.0,Closer,Closer,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0,81.0,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",4645633,engliah
Justin Bieber,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF,spotify:artist:1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,Sorry,spotify:album:6Fr2rQkZ383FcMqFyT7yPr,200786.0,Purpose (Deluxe),Sorry,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787.0,4.0,91.0,"['canadian pop', 'pop']",8564,engliah
Alan Walker,spotify:track:0lks2Kt9veMOFEAPN0fsqN,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,Lily,spotify:album:3nzuGtN3nXARvvecier4K0,195840.0,Different World,Lily,0.423,0.634,6.0,-5.877,0.0,0.0578,0.196,0.0,0.189,0.467,150.978,audio_features,0lks2Kt9veMOFEAPN0fsqN,spotify:track:0lks2Kt9veMOFEAPN0fsqN,https://api.spotify.com/v1/tracks/0lks2Kt9veMOFEAPN0fsqN,https://api.spotify.com/v1/audio-analysis/0lks2Kt9veMOFEAPN0fsqN,195840.0,4.0,81.0,['electro house'],458656,engliah
Selena Gomez,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,Wolves,spotify:album:5gQZvWM1o8NkQndueJtZcP,197993.0,Wolves,Wolves,0.724,0.804,11.0,-4.614,0.0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0,87.0,"['dance pop', 'pop', 'post-teen pop']",56856,engliah
Sabrina Carpenter,spotify:track:0roOLcll6SSTYZwsQFmXqP,https://open.spotify.com/track/0roOLcll6SSTYZwsQFmXqP,spotify:artist:74KM79TiuVKeVCqs8QtB0B,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,"Let Me Move You - From the Netflix film ""Work It""",spotify:album:3Ytt3q5EhvSCbvCTrVkz11,147070.0,Let Me Move You (From the Netflix film Work It),"Let Me Move You - From the Netflix film ""Work It""",0.624,0.628,4.0,-6.582,0.0,0.0408,0.0112,0.0191,0.0814,0.772,114.556,audio_features,0roOLcll6SSTYZwsQFmXqP,spotify:track:0roOLcll6SSTYZwsQFmXqP,https://api.spotify.com/v1/tracks/0roOLcll6SSTYZwsQFmXqP,https://api.spotify.com/v1/audio-analysis/0roOLcll6SSTYZwsQFmXqP,147071.0,4.0,80.0,"['dance pop', 'pop', 'post-teen pop']",3574683,engliah
Shawn Mendes,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,Señorita,spotify:album:0xzScN8P3hQAz3BT3YYX5w,190799.0,Shawn Mendes (Deluxe),Señorita,0.759,0.548,9.0,-6.049,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800.0,4.0,85.0,"['canadian pop', 'dance pop', 'pop', 'viral pop']",73673,engliah
Madilyn Bailey,spotify:track:62usIcDxqFIQ7x5qN91hrN,https://open.spotify.com/track/62usIcDxqFIQ7x5qN91hrN,spotify:artist:0NxhAEPOSeCg6vypFr7yjU,https://open.spotify.com/artist/0NxhAEPOSeCg6vypFr7yjU,I Need Your Love,spotify:album:3UeQky60klTQg4svlsc0yT,199797.0,"The Covers, Vol. 6",I Need Your Love,0.562,0.252,3.0,-7.428,1.0,0.0356,0.864,0.0,0.124,0.289,110.825,audio_features,62usIcDxqFIQ7x5qN91hrN,spotify:track:62usIcDxqFIQ7x5qN91hrN,https://api.spotify.com/v1/tracks/62usIcDxqFIQ7x5qN91hrN,https://api.spotify.com/v1/audio-analysis/62usIcDxqFIQ7x5qN91hrN,199797.0,4.0,58.0,"['post-teen pop', 'viral pop']",5683537,engliah
Katy Perry,spotify:track:4jbmgIyjGoXjY01XxatOx6,https://open.spotify.com/track/4jbmgIyjGoXjY01XxatOx6,spotify:artist:6jJ0s89eD6GaHleKKya26X,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,Dark Horse,spotify:album:3jB9yFDwRe3KhtGnHXJntk,215672.0,PRISM,Dark Horse,0.647,0.585,6.0,-6.123,1.0,0.0512,0.00314,0.0,0.165,0.353,131.934,audio_features,4jbmgIyjGoXjY01XxatOx6,spotify:track:4jbmgIyjGoXjY01XxatOx6,https://api.spotify.com/v1/tracks/4jbmgIyjGoXjY01XxatOx6,https://api.spotify.com/v1/audio-analysis/4jbmgIyjGoXjY01XxatOx6,215672.0,4.0,85.0,"['dance pop', 'pop']",33747,engliah
Katy Perry,spotify:track:3f7gYMirBEKuc57218BjOY,https://open.spotify.com/track/3f7gYMirBEKuc57218BjOY,spotify:artist:6jJ0s89eD6GaHleKKya26X,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,California Gurls,spotify:album:06SY6Ke6mXzZHhURLVU57R,234653.0,Teenage Dream,California Gurls,0.788,0.753,0.0,-3.71,1.0,0.0536,0.0038,0.0,0.18,0.403,125.005,audio_features,3f7gYMirBEKuc57218BjOY,spotify:track:3f7gYMirBEKuc57218BjOY,https://api.spotify.com/v1/tracks/3f7gYMirBEKuc57218BjOY,https://api.spotify.com/v1/audio-analysis/3f7gYMirBEKuc57218BjOY,234653.0,4.0,85.0,"['dance pop', 'pop']",897595,engliah
Selena Gomez,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,Back To You - From 13 Reasons Why – Season 2 Soundtrack,spotify:album:3N7eWDCvfWv34xWNohdHjO,207904.0,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Back To You - From 13 Reasons Why – Season 2 Soundtrack,0.601,0.724,6.0,-4.856,1.0,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,audio_features,4hQ6UGyWQIGJmHSo0J88JW,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,207905.0,4.0,87.0,"['dance pop', 'pop', 'post-teen pop']",69484,engliah
Becky G,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ,spotify:artist:4obzFoKoKRHIphyHzJ35G3,https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3,Shower,spotify:album:4JlzEvVJqpb62Xwc0EmOHr,206166.0,Shower,Shower,0.699,0.529,2.0,-7.548,1.0,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167.0,4.0,80.0,"['dance pop', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']",95463,engliah
Dua Lipa,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,Don't Start Now,spotify:album:7fJJK56U9fHixgO0HQkhtI,183290.0,Future Nostalgia,Don't Start Now,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,audio_features,3PfIrDoz19wz7qK7tYeu62,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290.0,4.0,88.0,"['dance pop', 'pop', 'uk pop']",534545,engliah
Justin Bieber,spotify:track:2t6tPEvdNNibdUc41BuzTn,https://open.spotify.com/track/2t6tPEvdNNibdUc41BuzTn,spotify:artist:1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,Yummy,spotify:album:53DlkApwVykJ5PbWjVZ0rL,208520.0,Spring Break Forever,Yummy,0.677,0.506,9.0,-6.652,0.0,0.0964,0.345,0.0,0.118,0.497,145.843,audio_features,2t6tPEvdNNibdUc41BuzTn,spotify:track:2t6tPEvdNNibdUc41BuzTn,https://api.spotify.com/v1/tracks/2t6tPEvdNNibdUc41BuzTn,https://api.spotify.com/v1/audio-analysis/2t6tPEvdNNibdUc41BuzTn,208520.0,4.0,91.0,"['canadian pop', 'pop']",6586456,engliah
Alan Walker,spotify:track:4n7jnSxVLd8QioibtTDBDq,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,On My Way,spotify:album:1bcvtuHyO79DNAOOhHEkEm,193797.0,On My Way,On My Way,0.509,0.689,1.0,-4.929,0.0,0.102,0.0209,0.0,0.301,0.297,170.087,audio_features,4n7jnSxVLd8QioibtTDBDq,spotify:track:4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/tracks/4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/audio-analysis/4n7jnSxVLd8QioibtTDBDq,193798.0,4.0,81.0,['electro house'],2345685,engliah
SHAUN,spotify:track:1ZLrDPgR7mvuTco3rQK8Pk,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,spotify:artist:72nLe76yBFSlP6VBzME358,https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,spotify:album:13aeLAMXve4Jxd8mNKu068,192452.0,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,0.737,0.747,10.0,-4.818,1.0,0.0323,0.269,0.0,0.219,0.447,105.943,audio_features,1ZLrDPgR7mvuTco3rQK8Pk,spotify:track:1ZLrDPgR7mvuTco3rQK8Pk,https://api.spotify.com/v1/tracks/1ZLrDPgR7mvuTco3rQK8Pk,https://api.spotify.com/v1/audio-analysis/1ZLrDPgR7mvuTco3rQK8Pk,192453.0,4.0,62.0,['k-pop'],345363466,engliah
Taylor Swift,spotify:track:1P17dC1amhFzptugyAO7Il,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,spotify:artist:06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,Look What You Made Me Do,spotify:album:6DEjYFkNZh67HP7R9PSZvv,211853.0,reputation,Look What You Made Me Do,0.766,0.709,9.0,-6.471,0.0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,1P17dC1amhFzptugyAO7Il,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853.0,4.0,100.0,['pop'],345257,engliah
Katy Perry,spotify:track:3oHNJECGN3bBoGXejlw2b1,https://open.spotify.com/track/3oHNJECGN3bBoGXejlw2b1,spotify:artist:6jJ0s89eD6GaHleKKya26X,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,Last Friday Night (T.G.I.F.),spotify:album:06SY6Ke6mXzZHhURLVU57R,230733.0,Teenage Dream,Last Friday Night (T.G.I.F.),0.652,0.812,3.0,-3.797,0.0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,audio_features,3oHNJECGN3bBoGXejlw2b1,spotify:track:3oHNJECGN3bBoGXejlw2b1,https://api.spotify.com/v1/tracks/3oHNJECGN3bBoGXejlw2b1,https://api.spotify.com/v1/audio-analysis/3oHNJECGN3bBoGXejlw2b1,230733.0,4.0,85.0,"['dance pop', 'pop']",568353,engliah
Taylor Swift,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,spotify:artist:06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,Blank Space,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,231826.0,1989 (Deluxe),Blank Space,0.76,0.703,5.0,-5.412,1.0,0.054,0.103,0.0,0.0913,0.57,95.997,audio_features,1u8c2t2Cy7UBoG4ArRcF5g,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/audio-analysis/1u8c2t2Cy7UBoG4ArRcF5g,231827.0,4.0,100.0,['pop'],112545355,engliah
Taylor Swift,spotify:track:1D4PL9B8gOg78jiHg3FvBb,https://open.spotify.com/track/1D4PL9B8gOg78jiHg3FvBb,spotify:artist:06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,Love Story,spotify:album:3EzFY9Rg0PpbADMth746zi,236266.0,Fearless (Big Machine Radio Release Special),Love Story,0.617,0.741,2.0,-3.97,1.0,0.0311,0.131,0.0,0.0772,0.306,118.984,audio_features,1D4PL9B8gOg78jiHg3FvBb,spotify:track:1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/tracks/1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/audio-analysis/1D4PL9B8gOg78jiHg3FvBb,236267.0,4.0,100.0,['pop'],7456341,engliah
Billie Eilish,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,bad guy (with Justin Bieber),spotify:album:6lMlX68jJrx67hiCqdiDvW,194839.0,bad guy (with Justin Bieber),bad guy (with Justin Bieber),0.67,0.453,0.0,-11.265,1.0,0.295,0.252,0.33,0.117,0.68,135.055,audio_features,3yNZ5r3LKfdmjoS3gkhUCT,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/tracks/3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/audio-analysis/3yNZ5r3LKfdmjoS3gkhUCT,194840.0,4.0,89.0,"['art pop', 'electropop', 'pop']",14235235,engliah
Fifth Harmony,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,https://open.spotify.com/artist/1l8Fu6IkuTP0U5QetQJ5Xt,Worth It (feat. Kid Ink),spotify:album:0zAsh6hObeNmFgFPrUiFcP,224573.0,Reflection (Deluxe),Worth It (feat. Kid Ink),0.884,0.765,8.0,-3.865,1.0,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573.0,4.0,70.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",57567453,engliah
Ava Max,spotify:track:4fkM7M4Uo5AUASnnsRC7EZ,https://open.spotify.com/track/4fkM7M4Uo5AUASnnsRC7EZ,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,Not Your Barbie Girl,spotify:album:0V4a4xYECICWUCzgoxfIYF,186520.0,Not Your Barbie Girl,Not Your Barbie Girl,0.745,0.642,6.0,-4.138,0.0,0.0506,0.103,0.0,0.0335,0.35,120.063,audio_features,4fkM7M4Uo5AUASnnsRC7EZ,spotify:track:4fkM7M4Uo5AUASnnsRC7EZ,https://api.spotify.com/v1/tracks/4fkM7M4Uo5AUASnnsRC7EZ,https://api.spotify.com/v1/audio-analysis/4fkM7M4Uo5AUASnnsRC7EZ,186520.0,4.0,82.0,"['dance pop', 'pop']",47452422,engliah
Ellie Goulding,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ,"Love Me Like You Do - From ""Fifty Shades Of Grey""",spotify:album:20Ol6zZ0nLlc5EGTH1zA0j,252534.0,Delirium (Deluxe),"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.262,0.606,8.0,-6.646,1.0,0.0484,0.247,0.0,0.125,0.275,189.857,audio_features,3zHq9ouUJQFQRf3cm1rRLu,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/tracks/3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/audio-analysis/3zHq9ouUJQFQRf3cm1rRLu,252534.0,4.0,82.0,"['dance pop', 'edm', 'indietronica', 'metropopolis', 'pop', 'uk pop']",34734534,engliah
Shakira,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://open.spotify.com/track/2Cd9iWfcOpGDHLz6tVA3G4,spotify:artist:0EmeFodog0BfCgMzAIvKQp,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),spotify:album:3pzQF7YgU1f66pBayA8uHv,202626.0,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),0.766,0.873,11.0,-6.381,0.0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627.0,4.0,92.0,"['colombian pop', 'dance pop', 'latin pop']",25334636,engliah
Charlie Puth,spotify:track:06KyNuuMOX1ROXRhj787tj,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7,We Don't Talk Anymore (feat. Selena Gomez),spotify:album:5Nwsra93UQYJ6xxcjcE10x,217706.0,Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,06KyNuuMOX1ROXRhj787tj,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707.0,4.0,83.0,"['dance pop', 'pop', 'viral pop']",45723452,engliah
Alessia Cara,spotify:track:42ydLwx4i5V49RXHOozJZq,https://open.spotify.com/track/42ydLwx4i5V49RXHOozJZq,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,Scars To Your Beautiful,spotify:album:2AGNF8r2y8HL85yVk2bwmS,230226.0,Know-It-All (Deluxe),Scars To Your Beautiful,0.319,0.739,0.0,-5.74,1.0,0.272,0.0285,0.0,0.111,0.449,194.169,audio_features,42ydLwx4i5V49RXHOozJZq,spotify:track:42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/tracks/42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/audio-analysis/42ydLwx4i5V49RXHOozJZq,230227.0,4.0,75.0,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop']",462523,engliah
Dua Lipa,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,Levitating (feat. DaBaby),spotify:album:5lKlFlReHOLShQKyRv6AL9,203064.0,Future Nostalgia,Levitating (feat. DaBaby),0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064.0,4.0,88.0,"['dance pop', 'pop', 'uk pop']",143254748,engliah
Sub Urban,spotify:track:18A7ha5BitZjmdHTCwXFbU,https://open.spotify.com/track/18A7ha5BitZjmdHTCwXFbU,spotify:artist:7gXb99Sf9nNmpNYeAgIQFG,https://open.spotify.com/artist/7gXb99Sf9nNmpNYeAgIQFG,Cradles,spotify:album:1WTTu8JvpNLQShwwO8o4L9,209829.0,Cradles,Cradles,0.581,0.585,1.0,-1.87,1.0,0.369,0.27,6.48e-05,0.179,0.63,67.443,audio_features,18A7ha5BitZjmdHTCwXFbU,spotify:track:18A7ha5BitZjmdHTCwXFbU,https://api.spotify.com/v1/tracks/18A7ha5BitZjmdHTCwXFbU,https://api.spotify.com/v1/audio-analysis/18A7ha5BitZjmdHTCwXFbU,209829.0,3.0,68.0,['modern indie pop'],5485463,engliah
